No.,Time,Source,Destination,Protocol,Length,Time since previous frame in this TCP stream,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Time to Live,Arrival Time,S7 Communication,Data length,Function,Length,Byte Address,Info,label
1211,41.252563,192.168.0.2,192.168.0.1,COTP,145,0.312071,56667,102,13910,42056,128,"Jan 22, 2024 16:21:23.168919000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1212,41.253167,192.168.0.2,192.168.0.1,COTP,61,0.000604,56667,102,14001,42110,128,"Jan 22, 2024 16:21:23.169523000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1213,41.253365,192.168.0.2,192.168.0.1,COTP,61,0.000198,56667,102,14008,42372,128,"Jan 22, 2024 16:21:23.169721000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1214,41.259815,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:23.176171000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1215,41.281172,192.168.1.241,192.168.1.1,COTP,61,0.47422,62991,102,1659,4003,128,"Jan 22, 2024 16:21:23.197528000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1216,41.281646,192.168.1.241,192.168.1.1,COTP,146,0.000474,62991,102,1666,4003,128,"Jan 22, 2024 16:21:23.198002000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1217,41.311987,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:23.228343000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1218,41.364209,192.168.0.13,192.168.0.1,TCP,60,0.183742,80,102,0,0,64,"Jan 22, 2024 16:21:23.280565000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1219,41.364765,192.168.0.13,192.168.0.1,TCP,60,0.000556,80,102,1,0,64,"Jan 22, 2024 16:21:23.281121000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1220,41.408195,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:23.324551000 China Standard Time",,,,,,"NTP Version 4, client",Abnormal
1221,41.451986,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:23.368342000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1222,41.499768,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:23.416124000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1223,41.539847,192.168.0.13,192.168.0.1,TCP,60,0.175082,80,102,0,0,64,"Jan 22, 2024 16:21:23.456203000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1224,41.540169,192.168.0.13,192.168.0.1,TCP,60,0.000322,80,102,1,0,64,"Jan 22, 2024 16:21:23.456525000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1225,41.566961,192.168.0.2,192.168.0.1,COTP,145,0.313596,56667,102,14015,42372,128,"Jan 22, 2024 16:21:23.483317000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1226,41.567341,192.168.0.2,192.168.0.1,COTP,61,0.00038,56667,102,14106,42426,128,"Jan 22, 2024 16:21:23.483697000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1227,41.567764,192.168.0.2,192.168.0.1,COTP,61,0.000423,56667,102,14113,42688,128,"Jan 22, 2024 16:21:23.484120000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1228,41.58816,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:23.504516000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal
1229,41.628072,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:23.544428000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1230,41.666026,192.168.0.2,192.168.0.1,COTP,61,1.005035,56665,102,668,7208,128,"Jan 22, 2024 16:21:23.582382000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1231,41.667986,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:23.584342000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1232,41.700257,192.168.0.2,192.168.0.1,COTP,61,0.132493,56667,102,14120,42737,128,"Jan 22, 2024 16:21:23.616613000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1233,41.715755,192.168.0.13,192.168.0.1,TCP,60,0.175586,80,102,0,0,64,"Jan 22, 2024 16:21:23.632111000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1234,41.715977,192.168.0.13,192.168.0.1,TCP,60,0.000222,80,102,1,0,64,"Jan 22, 2024 16:21:23.632333000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1235,41.756529,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:23.672885000 China Standard Time",,,,,,"NTP Version 4, private, Request, CLR_SYS_FLAG[Malformed Packet]",Abnormal
1236,41.804319,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:23.720675000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1237,41.847825,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:23.764181000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1238,41.878322,192.168.0.2,192.168.0.1,COTP,145,0.178065,56667,102,14127,42737,128,"Jan 22, 2024 16:21:23.794678000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1239,41.879074,192.168.0.2,192.168.0.1,COTP,61,0.000752,56667,102,14218,42791,128,"Jan 22, 2024 16:21:23.795430000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1240,41.879355,192.168.0.2,192.168.0.1,TCP,54,0.000281,56667,102,14225,43053,128,"Jan 22, 2024 16:21:23.795711000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=14225 Ack=43053 Win=64240 Len=0,Normal
1241,41.879403,192.168.0.2,192.168.0.1,COTP,61,0.000048,56667,102,14225,43053,128,"Jan 22, 2024 16:21:23.795759000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1242,41.896182,192.168.0.13,192.168.0.1,TCP,60,0.180205,80,102,0,0,64,"Jan 22, 2024 16:21:23.812538000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1243,41.896793,192.168.0.13,192.168.0.1,TCP,60,0.000611,80,102,1,0,64,"Jan 22, 2024 16:21:23.813149000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1244,41.93618,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:23.852536000 China Standard Time",,,,,,"NTP Version 4, symmetric active",Abnormal
1245,41.983903,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:23.900259000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1246,42.023821,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:23.940177000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1247,42.067936,192.168.0.13,192.168.0.1,TCP,60,0.171143,80,102,0,0,64,"Jan 22, 2024 16:21:23.984292000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1248,42.068208,192.168.0.13,192.168.0.1,TCP,60,0.000272,80,102,1,0,64,"Jan 22, 2024 16:21:23.984564000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1249,42.108502,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:24.024858000 China Standard Time",,,,,,"NTP Version 4, server",Abnormal
1250,42.156013,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:24.072369000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1251,42.191703,192.168.0.2,192.168.0.1,COTP,145,0.3123,56667,102,14232,43053,128,"Jan 22, 2024 16:21:24.108059000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1252,42.192755,192.168.0.2,192.168.0.1,COTP,61,0.001052,56667,102,14323,43107,128,"Jan 22, 2024 16:21:24.109111000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1253,42.19298,192.168.0.2,192.168.0.1,COTP,61,0.000225,56667,102,14330,43369,128,"Jan 22, 2024 16:21:24.109336000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1254,42.203809,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:24.120165000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1255,42.251695,192.168.0.13,192.168.0.1,TCP,60,0.183487,80,102,0,0,64,"Jan 22, 2024 16:21:24.168051000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1256,42.251955,192.168.0.13,192.168.0.1,TCP,60,0.00026,80,102,1,0,64,"Jan 22, 2024 16:21:24.168311000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1257,42.288885,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:24.205241000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal
1258,42.326334,PcsCompu_53:3b:4f,LLDP_Multicast,LLDP,152,,,,,,,"Jan 22, 2024 16:21:24.242690000 China Standard Time",,,,,,"LA/windows10 LA/port-001 20 SysN=WINDOWS10 SysD=innotek GmbH VirtualBox,1.2,0 + HMI RTClass3 Port Status = OFF",Abnormal
1259,42.331815,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:24.248171000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1260,42.363975,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:24.280331000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1261,42.394745,192.168.1.241,192.168.1.1,COTP,61,1.113099,62991,102,1758,4100,128,"Jan 22, 2024 16:21:24.311101000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1262,42.404115,192.168.0.13,192.168.0.1,TCP,60,0.15216,80,102,0,0,64,"Jan 22, 2024 16:21:24.320471000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1263,42.40464,192.168.0.13,192.168.0.1,TCP,60,0.000525,80,102,1,0,64,"Jan 22, 2024 16:21:24.320996000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1264,42.436292,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:24.352648000 China Standard Time",,,,,,"NTP Version 4, reserved",Abnormal
1265,42.476302,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:24.392658000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1266,42.502708,192.168.0.2,192.168.0.1,COTP,145,0.309728,56667,102,14337,43369,128,"Jan 22, 2024 16:21:24.419064000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1267,42.503198,192.168.0.2,192.168.0.1,COTP,61,0.00049,56667,102,14428,43423,128,"Jan 22, 2024 16:21:24.419554000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1268,42.503328,192.168.0.2,192.168.0.1,COTP,61,0.00013,56667,102,14435,43685,128,"Jan 22, 2024 16:21:24.419684000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1269,42.524004,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:24.440360000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1270,42.556006,192.168.0.13,192.168.0.1,TCP,60,0.151366,80,102,0,0,64,"Jan 22, 2024 16:21:24.472362000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1271,42.556264,192.168.0.13,192.168.0.1,TCP,60,0.000258,80,102,1,0,64,"Jan 22, 2024 16:21:24.472620000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1272,42.58862,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:24.504976000 China Standard Time",,,,,,"NTP Version 4, private, Request, IF_STATS",Abnormal
1273,42.623912,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:24.540268000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1274,42.663137,192.168.0.2,192.168.0.1,COTP,61,0.997111,56665,102,675,7338,128,"Jan 22, 2024 16:21:24.579493000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1275,42.663854,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:24.580210000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1276,42.692283,192.168.0.13,192.168.0.1,TCP,60,0.136019,80,102,0,0,64,"Jan 22, 2024 16:21:24.608639000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1277,42.692703,192.168.0.13,192.168.0.1,TCP,60,0.00042,80,102,1,0,64,"Jan 22, 2024 16:21:24.609059000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1278,42.724298,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:24.640654000 China Standard Time",,,,,,"NTP Version 4, symmetric passive",Abnormal
1279,42.765742,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:24.682098000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1280,42.812122,192.168.0.2,192.168.0.1,COTP,145,0.308794,56667,102,14442,43685,128,"Jan 22, 2024 16:21:24.728478000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1281,42.812762,192.168.0.2,192.168.0.1,COTP,61,0.00064,56667,102,14533,43739,128,"Jan 22, 2024 16:21:24.729118000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1282,42.812919,192.168.0.2,192.168.0.1,COTP,61,0.000157,56667,102,14540,44001,128,"Jan 22, 2024 16:21:24.729275000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1283,42.816053,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:24.732409000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1284,42.856083,192.168.0.13,192.168.0.1,TCP,60,0.16338,80,102,0,0,64,"Jan 22, 2024 16:21:24.772439000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1285,42.856458,192.168.0.13,192.168.0.1,TCP,60,0.000375,80,102,1,0,64,"Jan 22, 2024 16:21:24.772814000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1286,42.895105,192.168.1.241,192.168.1.1,COTP,163,0.50036,62991,102,1765,4100,128,"Jan 22, 2024 16:21:24.811461000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1287,42.895499,192.168.1.241,192.168.1.1,COTP,61,0.000394,62991,102,1874,4171,128,"Jan 22, 2024 16:21:24.811855000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1288,42.896276,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:24.812632000 China Standard Time",,,,,,"NTP Version 4, client",Abnormal
1289,42.936032,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:24.852388000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1290,42.984139,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:24.900495000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1291,43.011829,192.168.0.13,192.168.0.1,TCP,60,0.155371,80,102,0,0,64,"Jan 22, 2024 16:21:24.928185000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1292,43.012145,192.168.0.13,192.168.0.1,TCP,60,0.000316,80,102,1,0,64,"Jan 22, 2024 16:21:24.928501000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1293,43.052144,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:24.968500000 China Standard Time",,,,,,"NTP Version 4, symmetric passive",Abnormal
1294,43.092459,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:25.008815000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1295,43.126407,192.168.0.2,192.168.0.1,COTP,145,0.313488,56667,102,14547,44001,128,"Jan 22, 2024 16:21:25.042763000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1296,43.127217,192.168.0.2,192.168.0.1,COTP,61,0.00081,56667,102,14638,44055,128,"Jan 22, 2024 16:21:25.043573000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1297,43.127392,192.168.0.2,192.168.0.1,COTP,61,0.000175,56667,102,14645,44317,128,"Jan 22, 2024 16:21:25.043748000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1298,43.132016,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:25.048372000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1299,43.179967,192.168.0.13,192.168.0.1,TCP,60,0.167822,80,102,0,0,64,"Jan 22, 2024 16:21:25.096323000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1300,43.180217,192.168.0.13,192.168.0.1,TCP,60,0.00025,80,102,1,0,64,"Jan 22, 2024 16:21:25.096573000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1301,43.220874,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:25.137230000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal
1302,43.252034,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:25.168390000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1303,43.276082,192.168.0.13,192.168.0.1,TCP,60,32.939826,38918,102,1,1,64,"Jan 22, 2024 16:21:25.192438000 China Standard Time",,,,,,[TCP Dup ACK 158#1] 38918  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
1304,43.295776,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:25.212132000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1305,43.335767,192.168.0.13,192.168.0.1,TCP,60,0.15555,80,102,0,0,64,"Jan 22, 2024 16:21:25.252123000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1306,43.336012,192.168.0.13,192.168.0.1,TCP,60,0.000245,80,102,1,0,64,"Jan 22, 2024 16:21:25.252368000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1307,43.376629,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:25.292985000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal
1308,43.419897,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:25.336253000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1309,43.441652,192.168.0.2,192.168.0.1,COTP,145,0.31426,56667,102,14652,44317,128,"Jan 22, 2024 16:21:25.358008000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1310,43.442146,192.168.0.2,192.168.0.1,COTP,61,0.000494,56667,102,14743,44371,128,"Jan 22, 2024 16:21:25.358502000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1311,43.442306,192.168.0.2,192.168.0.1,TCP,54,0.00016,56667,102,14750,44633,128,"Jan 22, 2024 16:21:25.358662000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=14750 Ack=44633 Win=64240 Len=0,Normal
1312,43.442343,192.168.0.2,192.168.0.1,COTP,61,0.000037,56667,102,14750,44633,128,"Jan 22, 2024 16:21:25.358699000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1313,43.451993,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:25.368349000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1314,43.500062,192.168.0.13,192.168.0.1,TCP,60,0.16405,80,102,0,0,64,"Jan 22, 2024 16:21:25.416418000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1315,43.50044,192.168.0.13,192.168.0.1,TCP,60,0.000378,80,102,1,0,64,"Jan 22, 2024 16:21:25.416796000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1316,43.504196,192.168.0.13,192.168.0.1,TCP,60,32.966615,58230,102,1,1,64,"Jan 22, 2024 16:21:25.420552000 China Standard Time",,,,,,[TCP Dup ACK 159#1] 58230  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
1317,43.504248,192.168.0.13,192.168.0.1,TCP,60,32.966606,59708,102,1,1,64,"Jan 22, 2024 16:21:25.420604000 China Standard Time",,,,,,[TCP Dup ACK 160#1] 59708  >  102 [ACK] Seq=1 Ack=1 Win=64069 Len=0,Abnormal
1318,43.512919,192.168.1.241,192.168.1.1,COTP,61,0.61742,62991,102,1881,4269,128,"Jan 22, 2024 16:21:25.429275000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1319,43.532158,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:25.448514000 China Standard Time",,,,,,"NTP Version 4, reserved",Abnormal
1320,43.563953,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:25.480309000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1321,43.595944,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:25.512300000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1322,43.644503,192.168.0.13,192.168.0.1,TCP,60,0.144063,80,102,0,0,64,"Jan 22, 2024 16:21:25.560859000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1323,43.644944,192.168.0.13,192.168.0.1,TCP,60,0.000441,80,102,1,0,64,"Jan 22, 2024 16:21:25.561300000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1324,43.669872,192.168.0.2,192.168.0.1,COTP,61,1.006735,56665,102,682,7468,128,"Jan 22, 2024 16:21:25.586228000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1325,43.684376,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:25.600732000 China Standard Time",,,,,,"NTP Version 4, reserved",Abnormal
1326,43.732091,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:25.648447000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1327,43.753287,192.168.0.2,192.168.0.1,COTP,145,0.310944,56667,102,14757,44633,128,"Jan 22, 2024 16:21:25.669643000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
1328,43.753916,192.168.0.2,192.168.0.1,COTP,61,0.000629,56667,102,14848,44687,128,"Jan 22, 2024 16:21:25.670272000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1329,43.75407,192.168.0.2,192.168.0.1,COTP,61,0.000154,56667,102,14855,44949,128,"Jan 22, 2024 16:21:25.670426000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
1330,43.763836,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:25.680192000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1331,43.803897,192.168.0.13,192.168.0.1,TCP,60,0.158953,80,102,0,0,64,"Jan 22, 2024 16:21:25.720253000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
1332,43.804175,192.168.0.13,192.168.0.1,TCP,60,0.000278,80,102,1,0,64,"Jan 22, 2024 16:21:25.720531000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal
1333,43.844458,192.168.0.13,192.168.0.1,NTP,90,,,,,,64,"Jan 22, 2024 16:21:25.760814000 China Standard Time",,,,,,"NTP Version 4, private, Request, SET_PRECISION[Malformed Packet]",Abnormal
1334,43.884313,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 22, 2024 16:21:25.800669000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal
1335,43.915803,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64,"Jan 22, 2024 16:21:25.832159000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal
1336,43.960195,192.168.0.13,192.168.0.1,TCP,60,0.15602,80,102,0,0,64,"Jan 22, 2024 16:21:25.876551000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal
